"#";"Url";"Google index";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"82";"https://www.motogp.com/en/riders/tarquinio-provini/8937f981-3050-4f0d-98e6-1871fb2e6dec";"497,000";"0";"5071037";"4.380 ";"13761"
"83";"https://www.motogp.com/en/riders/alfredo-milani/026d8dd8-9a80-45bb-993d-d8d22d918b26";"497,000";"0";"5071037";"4.380 ";"13761"
"84";"https://www.motogp.com/en/riders/herbert-mann/8faf16e6-7be8-4e7e-abf2-923ec23123b8";"497,000";"0";"5071037";"4.380 ";"13761"
"85";"https://www.motogp.com/en/riders/isao-morishita/33bcb21a-ed38-4f81-8e9d-714b27fa2251";"497,000";"0";"5071037";"4.380 ";"13761"
"86";"https://www.motogp.com/en/riders/roland-foll/a1239993-94b9-416b-9c27-7df9788fe261";"497,000";"0";"5071037";"4.380 ";"13761"
"87";"https://www.motogp.com/en/riders/daniel-saez/83ddd9f5-dac7-48f3-9776-3f9d4a92c61a";"497,000";"0";"5071037";"4.380 ";"13761"
"88";"https://www.motogp.com/en/riders/vincenzo-zanzi/263342a6-b199-49e4-b10b-9fabf5e111b0";"497,000";"0";"5071037";"4.380 ";"13761"
"89";"https://www.motogp.com/en/riders/osamu-miyazaki/e46e9edb-5ec9-4b8a-ad15-535019ec119f";"497,000";"0";"5071037";"4.380 ";"13761"
"90";"https://www.motogp.com/en/riders/ivan-silva/5ad206ff-b1d4-4da2-b182-c7920036fcec";"497,000";"0";"5071037";"4.380 ";"13761"
"91";"https://www.motogp.com/en/riders/frmes-pearson/07974eea-a2be-4291-9582-f446e6c91361";"497,000";"0";"5071037";"4.380 ";"13761"
"92";"https://www.motogp.com/en/riders/woolsey-coulter/572a1b5f-3194-4abd-998f-834647521c35";"497,000";"0";"5071037";"4.380 ";"13761"
"93";"https://www.motogp.com/en/riders/lindsay-porter/9e39deff-44a7-4aec-8b11-48d4d7cc0130";"497,000";"0";"5071037";"4.380 ";"13761"
"94";"https://www.motogp.com/en/riders/gianni-pelletier/2701af6f-3d5f-4461-bae0-70e87fe165d2";"497,000";"0";"5071037";"4.380 ";"13761"
"95";"https://www.motogp.com/en/riders/hans-muhlebach/e79305c6-aa98-4afc-9cb9-cc566124c193";"497,000";"0";"5071037";"4.380 ";"13761"
"96";"https://www.motogp.com/en/riders/enrico-cereda/ca336524-3d12-472e-923c-ec1ab9e8bbbb";"497,000";"0";"5071037";"4.380 ";"13761"
"97";"https://www.motogp.com/en/riders/richard-thomas/18823bee-c131-4992-9fb3-7e539f825ed9";"497,000";"0";"5071037";"4.380 ";"13761"
"98";"https://www.motogp.com/en/riders/arnaud-vincent/366060f1-efaf-427e-93a7-a8ee52978629";"497,000";"2";"5071037";"4.380 ";"13761"
"99";"https://www.motogp.com/en/riders/michele-pirro/7c653b2a-b493-436b-a77e-06a43b37b799";"497,000";"528";"5071037";"4.380 ";"13761"
"100";"https://www.motogp.com/en/riders/alberto-pagani/1c6237c2-25d2-4ea8-8951-f3aed503a69f";"497,000";"0";"5071037";"4.380 ";"13761"
"101";"https://www.motogp.com/en/riders/ken-kavanagh/378a98e8-efc7-49cc-a0ff-c7d7aa18d8a3";"497,000";"0";"5071037";"4.380 ";"13761"
"102";"https://www.motogp.com/en/riders/miguel-duhamel/4a11e7dc-e7e7-4384-a05f-040b80328ebf";"497,000";"3";"5071037";"4.380 ";"13761"
"103";"https://www.motogp.com/en/riders/idrique-escuder/ce522329-7366-4474-a45f-c5c61830dee8";"497,000";"0";"5071037";"4.380 ";"13761"
"104";"https://www.motogp.com/en/riders/johnny-grace/7332ba78-6f67-490d-84dd-1bd143c89e44";"497,000";"0";"5071037";"4.380 ";"13761"
"105";"https://www.motogp.com/en/riders/jaanz-kroon/60168614-f5b7-4912-8dfd-3d717a31ad4b";"497,000";"0";"5071037";"4.380 ";"13761"
"106";"https://www.motogp.com/en/riders/h-engelhardt/89d1e289-416f-4839-b6df-025a0d8fc25f";"497,000";"0";"5071037";"4.380 ";"13761"
"107";"https://www.motogp.com/en/riders/deed-redfern/ca062ff3-e6da-4cb0-9ea3-88ac113ce0ce";"497,000";"0";"5071037";"4.380 ";"13761"
"108";"https://www.motogp.com/en/riders/leandro-becheroni/784e89e6-362e-4ab8-a59c-d7c46ca62c7b";"497,000";"0";"5071037";"4.380 ";"13761"
"109";"https://www.motogp.com/en/riders/karl-truchsess/ae8d0d66-c35e-41cc-a98a-0304130375d5";"497,000";"0";"5071037";"4.380 ";"13761"
"110";"https://www.motogp.com/en/riders/nello-pagani/6ebf7845-2f92-45fb-946e-3784cb5d36ac";"497,000";"0";"5071037";"4.380 ";"13761"
"111";"https://www.motogp.com/en/riders/idmie-whitham/f89deea5-7aa1-499d-8ead-b80a78bb4ace";"497,000";"0";"5071037";"4.380 ";"13761"
"112";"https://www.motogp.com/en/riders/james-toseland/c28bca1e-db5b-4a2a-a2df-41b8079b0ea2";"497,000";"1";"5071037";"4.380 ";"13761"
"113";"https://www.motogp.com/en/riders/jorg-seel/d5726f5f-d865-46aa-a60f-37d3c6f00e8b";"497,000";"0";"5071037";"4.380 ";"13761"
"114";"https://www.motogp.com/en/riders/idank-burman/7a060849-d599-40f1-ae09-6e10e18010ef";"497,000";"0";"5071037";"4.380 ";"13761"
"115";"https://www.motogp.com/en/riders/k-hernamdt/ae477cdc-6d47-453f-a37b-a216aa98b8cc";"497,000";"0";"5071037";"4.380 ";"13761"
"116";"https://www.motogp.com/en/riders/marcello-cama/93734003-770c-4f4f-928e-fbcb2cadabad";"497,000";"0";"5071037";"4.380 ";"13761"
"117";"https://www.motogp.com/en/riders/xabi-zurutuza/8861fef1-5380-4d96-b45d-b5c469c04df2";"497,000";"0";"5071037";"4.380 ";"13761"
"118";"https://www.motogp.com/en/riders/broc-parkes/8b13afe3-6068-43e4-866b-209f8cb40f9f";"497,000";"1";"5071037";"4.380 ";"13761"
"119";"https://www.motogp.com/en/riders/werner-schmied/98dcd03c-3f20-4d55-9c97-d13a47796a98";"497,000";"0";"5071037";"4.380 ";"13761"
"120";"https://www.motogp.com/en/riders/gianni-rolando/3034fb13-231b-4a9b-9b64-1c94accc5667";"497,000";"0";"5071037";"4.380 ";"13761"
"121";"https://www.motogp.com/en/riders/emilio-mendogni/f823940b-d45a-4a36-9966-a552ea0e7238";"497,000";"0";"5071037";"4.380 ";"13761"
"122";"https://www.motogp.com/en/riders/steve-spencer/0c73b1d8-c0c9-45fe-8163-ae4620486cd9";"497,000";"0";"5071037";"4.380 ";"13761"
"123";"https://www.motogp.com/en/riders/leonard-atlee/65dd7808-812b-43dd-9fa2-c689fc8a4923";"497,000";"0";"5071037";"4.380 ";"13761"
"124";"https://www.motogp.com/en/riders/derek-woodman/341ae696-8466-4f99-9952-0ced31adaf71";"497,000";"0";"5071037";"4.380 ";"13761"
"125";"https://www.motogp.com/en/riders/yosuke-yamakawa/98068745-aacb-460a-9a94-a3d80c91be54";"497,000";"0";"5071037";"4.380 ";"13761"
"126";"https://www.motogp.com/en/riders/p-fuhrer/1e4bb76a-4a59-454c-9aa3-b8f5cae61b0b";"497,000";"0";"5071037";"4.380 ";"13761"
"127";"https://www.motogp.com/en/riders/hisashi-unemoto/760564d2-3bca-47cb-824f-4f6942ed2569";"497,000";"0";"5071037";"4.380 ";"13761"
"128";"https://www.motogp.com/en/riders/scott-ogden/f261e368-80bd-4830-9a2e-1cee3e6b0be4";"497,000";"0";"5071037";"4.380 ";"13761"
"129";"https://www.motogp.com/en/riders/sascha-hommel/3897a50a-01ce-4985-93cb-7e179bf116a9";"497,000";"0";"5071037";"4.380 ";"13761"
"130";"https://www.motogp.com/en/riders/z-ljeljak/a559d5ba-44c0-4307-b51d-20feff9fd71a";"497,000";"0";"5071037";"4.380 ";"13761"
"131";"https://www.motogp.com/en/riders/edy-lenz/896c00ee-06e8-4564-8184-21f489a5abc1";"497,000";"0";"5071037";"4.380 ";"13761"
"132";"https://www.motogp.com/en/riders/idkub-kornfeil/160b83e0-d446-49c5-8c52-41759ac673e6";"497,000";"0";"5071037";"4.380 ";"13761"
"133";"https://www.motogp.com/en/riders/marcos-ruda/f25906a4-a2d1-4bfd-ab6b-7151851e9614";"497,000";"0";"5071037";"4.380 ";"13761"
"134";"https://www.motogp.com/en/riders/harrison-voight/bdd4e26c-ea65-4a42-93f9-ce9d4705c116";"497,000";"error";"5071037";"4.380 ";"13761"
"135";"https://www.motogp.com/en/riders/cromie-mccandless/c08ef187-ee80-46b4-9158-a4f50ec539e0";"497,000";"error";"5071037";"4.380 ";"13761"
"136";"https://www.motogp.com/en/riders/dave-simmonds/cfca4b70-d859-4cec-930d-be761cadb826";"497,000";"error";"5071037";"4.380 ";"13761"
"137";"https://www.motogp.com/en/riders/ricardo-russo/770ba3b8-6965-4fd9-b41e-3d276da37dfa";"497,000";"error";"5071037";"4.380 ";"13761"
"138";"https://www.motogp.com/en/riders/ernst-riedelbauch/19d07fa4-3c02-4f57-a796-b11389bcd883";"497,000";"error";"5071037";"4.380 ";"13761"
"139";"https://www.motogp.com/en/riders/jay-vincent/0053f9a7-e0e2-4087-af32-ecfab98be176";"497,000";"error";"5071037";"4.380 ";"13761"
"140";"https://www.motogp.com/en/riders/deques-collot/b7fb89a8-e743-49af-9d5d-fa6b6a4d9084";"497,000";"error";"5071037";"4.380 ";"13761"
"141";"https://www.motogp.com/en/riders/leo-commu/e22d83cb-8be5-438c-9e29-a2f4b204a918";"497,000";"error";"5071037";"4.380 ";"13761"
"142";"https://www.motogp.com/en/riders/fred-redfern/ca062ff3-e6da-4cb0-9ea3-88ac113ce0ce";"497,000";"error";"5071037";"4.380 ";"13761"
"143";"https://www.motogp.com/en/riders/bob-ware/3ca25993-fd2d-47a8-8666-0a1103c7a396";"497,000";"error";"5071037";"4.380 ";"13761"
"144";"https://www.motogp.com/en/riders/lucas-mahias/ffd72e73-c16f-40e9-9bc5-cc55dba5d45f";"497,000";"error";"5071037";"4.380 ";"13761"
"145";"https://www.motogp.com/en/riders/s-pomesano/1faf185c-5d7d-4ef2-9a4c-baf57be75916";"497,000";"error";"5071037";"4.380 ";"13761"
"146";"https://www.motogp.com/en/riders/shizuka-okazaki/e62ce717-7f25-4480-9a7f-d7e92a523860";"497,000";"error";"5071037";"4.380 ";"13761"
"147";"https://www.motogp.com/en/riders/hideyuki-nakajoh/19c80b58-b26e-4808-8868-20fb83302d1b";"497,000";"error";"5071037";"4.380 ";"13761"
"148";"https://www.motogp.com/en/riders/marcel-ankone/183bd62b-b0b9-40a7-9057-3da8cd604fa1";"497,000";"error";"5071037";"4.380 ";"13761"
"149";"https://www.motogp.com/en/riders/claudio-vanzetta/8d5d492f-3a8d-4555-a602-ad990b51655a";"497,000";"error";"5071037";"4.380 ";"13761"
"150";"https://www.motogp.com/en/riders/walter-rungg/e687a3c7-a397-4ad2-83af-5061cf79b349";"497,000";"error";"5071037";"4.380 ";"13761"
"151";"https://www.motogp.com/en/riders/mike-baldwin/395fe144-c82a-43c6-99e7-e231d7df5d2a";"497,000";"error";"5071037";"4.380 ";"13761"
"152";"https://www.motogp.com/en/riders/mathieu-gines/27faa1ac-ad78-4955-82a0-29ced553e9c4";"497,000";"error";"5071037";"4.380 ";"13761"
"153";"https://www.motogp.com/en/riders/alan-green/dc689727-2650-486b-99f1-d9b68c258f46";"497,000";"error";"5071037";"4.380 ";"13761"
"154";"https://www.motogp.com/en/riders/alessio-palumbo/14b1bd71-11e5-4c78-818b-0c261e657f55";"497,000";"error";"5071037";"4.380 ";"13761"
"155";"https://www.motogp.com/en/riders/franzisen-bartos/eea98ed6-a076-465c-8ed6-7dc91fd72da0";"497,000";"error";"5071037";"4.380 ";"13761"
"156";"https://www.motogp.com/en/riders/hans-braumandl/52d024a0-e447-4126-83a6-8e9d81a455f7";"497,000";"error";"5071037";"4.380 ";"13761"
"157";"https://www.motogp.com/en/riders/felix-rodriguez/adf105d9-12a8-44e6-b790-293ff328c2ae";"497,000";"error";"5071037";"4.380 ";"13761"
"158";"https://www.motogp.com/en/riders/kazuki-watanabe/6822d63c-8eec-4ceb-8a68-d7063a4cd5f6";"497,000";"error";"5071037";"4.380 ";"13761"
"159";"https://www.motogp.com/en/riders/john-cooper/29cee90a-7b76-4d6f-90fd-a135430e9fc9";"497,000";"error";"5071037";"4.380 ";"13761"
"160";"https://www.motogp.com/en/riders/francesco-bagnaia/66b78301-5826-4986-b11e-fa68a7bd77a7";"497,000";"error";"5071037";"4.380 ";"13761"
"161";"https://www.motogp.com/en/riders/hans-hallberg/8ad427cc-255f-4093-a1ef-cb95651c1935";"497,000";"error";"5071037";"4.380 ";"13761"
"162";"https://www.motogp.com/en/riders/daniel-kartheininger/6ad3dcb5-2d75-46f2-8365-d1885a9ba389";"497,000";"error";"5071037";"4.380 ";"13761"
"163";"https://www.motogp.com/en/riders/alvaro-bautista/47b6c685-654a-483c-b1ef-09724ac9bc34";"497,000";"error";"5071037";"4.380 ";"13761"
"164";"https://www.motogp.com/en/riders/ryuji-yokoe/df71a6dc-e413-4b20-bdfd-8ee3dfcfd886";"497,000";"error";"5071037";"4.380 ";"13761"
"165";"https://www.motogp.com/en/riders/stefano-valtulini/ccb85248-f1fc-40ca-a64f-4d60d1406ce4";"497,000";"error";"5071037";"4.380 ";"13761"
"166";"https://www.motogp.com/en/riders/doriano-romboni/1c37947d-2074-4538-8d81-a3d01a566e80";"497,000";"error";"5071037";"4.380 ";"13761"
"167";"https://www.motogp.com/en/riders/cees-doorakkers/80847129-c89f-49fd-ae8c-430f8d1b7f39";"497,000";"error";"5071037";"4.380 ";"13761"
"168";"https://www.motogp.com/en/riders/davide-bulega/297cf604-1243-4c3e-8488-671b9abd2dc6";"497,000";"error";"5071037";"4.380 ";"13761"
"169";"https://www.motogp.com/en/riders/xavier-soler/a3673c48-86df-4f5b-b3bc-78df00c875ab";"497,000";"error";"5071037";"4.380 ";"13761"
"170";"https://www.motogp.com/en/riders/david-checa/5e59dafb-9faa-4a84-9016-5fc9177168a9";"497,000";"error";"5071037";"4.380 ";"13761"
"171";"https://www.motogp.com/en/riders/idrique-jerez/f305d5bd-0de7-463f-99f3-cd9e791b32df";"497,000";"error";"5071037";"4.380 ";"13761"
"172";"https://www.motogp.com/en/riders/massimo-messere/f6dedfe0-a9ff-4063-bda7-3a74b734a09b";"497,000";"error";"5071037";"4.380 ";"13761"
"173";"https://www.motogp.com/en/riders/phil-carpenter/913d2944-25a6-4f08-8b8c-060464bb3302";"497,000";"error";"5071037";"4.380 ";"13761"
"174";"https://www.motogp.com/en/riders/fabio-carpani/3de48564-be7d-4c34-8f85-4edeea23a313";"497,000";"error";"5071037";"4.380 ";"13761"
"175";"https://www.motogp.com/en/riders/fortunato-libanori/a4122b7f-0427-4011-99a0-423d133ec845";"497,000";"error";"5071037";"4.380 ";"13761"
"176";"https://www.motogp.com/en/riders/mike-evans/9b51c995-3d2d-4583-81bb-09f201931c9e";"497,000";"error";"5071037";"4.380 ";"13761"
